smiles,FPK
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,481.95
[O-][N+](=O)c1ccc(cc1)-c1ccc(cc1)[N+]([O-])=O,481.95
c1c([N+](=O)[O-])ccc(-c2ccc([N+](=O)[O-])cc2)c1,481.95
[N+](=O)([O-])c1ccc(cc1)-c1ccc(cc1)[N+]([O-])=O,481.95
c1cc(ccc1-c1ccc([N+]([O-])=O)cc1)[N+]([O-])=O,481.95
c1(ccc(cc1)[N+](=O)[O-])-c1ccc(cc1)[N+]([O-])=O,481.95
[N+](c1ccc(cc1)-c1ccc(cc1)[N+]([O-])=O)([O-])=O,481.95
c1cc(ccc1[N+]([O-])=O)-c1ccc(cc1)[N+](=O)[O-],481.95
[O-][N+](=O)c1ccc(cc1)-c1ccc(cc1)[N+](=O)[O-],481.95
[O-][N+](c1ccc(-c2ccc([N+]([O-])=O)cc2)cc1)=O,481.95
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,516.55
[O-][N+](=O)c1cc(c(cc1)-c1c(cc([N+](=O)[O-])cc1)[N+]([O-])=O)[N+](=O)[O-],516.55
c1([N+]([O-])=O)cc(c(-c2c(cc(cc2)[N+]([O-])=O)[N+](=O)[O-])cc1)[N+](=O)[O-],516.55
c1([N+]([O-])=O)ccc(-c2ccc([N+]([O-])=O)cc2[N+](=O)[O-])c([N+]([O-])=O)c1,516.55
[O-][N+](c1c(-c2c(cc(cc2)[N+]([O-])=O)[N+]([O-])=O)ccc([N+]([O-])=O)c1)=O,516.55
[O-][N+](=O)c1cc([N+](=O)[O-])ccc1-c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,516.55
c1(c(ccc(c1)[N+]([O-])=O)-c1c([N+]([O-])=O)cc(cc1)[N+]([O-])=O)[N+]([O-])=O,516.55
[N+]([O-])(c1c(ccc([N+](=O)[O-])c1)-c1ccc(cc1[N+]([O-])=O)[N+](=O)[O-])=O,516.55
c1(c(ccc([N+](=O)[O-])c1)-c1c([N+]([O-])=O)cc(cc1)[N+]([O-])=O)[N+](=O)[O-],516.55
c1cc(-c2ccc(cc2[N+]([O-])=O)[N+](=O)[O-])c(cc1[N+]([O-])=O)[N+](=O)[O-],516.55
O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,455.85
[O-][N+](c1ccc(/C=C/c2ccc(cc2)[N+]([O-])=O)cc1)=O,455.85
[N+](=O)(c1ccc(/C=C/c2ccc([N+]([O-])=O)cc2)cc1)[O-],455.85
[N+](c1ccc(cc1)/C=C/c1ccc([N+](=O)[O-])cc1)([O-])=O,455.85
c1cc(ccc1[N+]([O-])=O)/C=C/c1ccc(cc1)[N+]([O-])=O,455.85
c1(ccc(cc1)/C=C/c1ccc(cc1)[N+]([O-])=O)[N+]([O-])=O,455.85
c1(ccc(/C=C/c2ccc(cc2)[N+](=O)[O-])cc1)[N+]([O-])=O,455.85
c1cc(ccc1/C=C/c1ccc([N+]([O-])=O)cc1)[N+]([O-])=O,455.85
[O-][N+](=O)c1ccc(/C=C/c2ccc([N+]([O-])=O)cc2)cc1,455.85
c1c([N+]([O-])=O)ccc(/C=C/c2ccc([N+]([O-])=O)cc2)c1,455.85
O=[N+]([O-])c1ccc(/C=C/c2cccc(Cl)c2)cc1,455.55
c1cc(ccc1[N+](=O)[O-])/C=C/c1cccc(Cl)c1,455.55
[O-][N+](=O)c1ccc(cc1)/C=C/c1cccc(c1)Cl,455.55
c1c([N+]([O-])=O)ccc(c1)/C=C/c1cc(ccc1)Cl,455.55
Clc1cccc(c1)/C=C/c1ccc(cc1)[N+](=O)[O-],455.55
c1([N+](=O)[O-])ccc(/C=C/c2cc(ccc2)Cl)cc1,455.55
c1ccc(/C=C/c2ccc(cc2)[N+]([O-])=O)cc1Cl,455.55
c1c(/C=C/c2ccc([N+]([O-])=O)cc2)cc(Cl)cc1,455.55
c1cc(ccc1[N+](=O)[O-])/C=C/c1cc(Cl)ccc1,455.55
c1c(cccc1/C=C/c1ccc([N+]([O-])=O)cc1)Cl,455.55
O=[N+]([O-])c1ccc(Br)cc1,398.15
c1c(ccc([N+](=O)[O-])c1)Br,398.15
[O-][N+](=O)c1ccc(cc1)Br,398.15
c1c(ccc([N+](=O)[O-])c1)Br,398.15
[N+](=O)(c1ccc(Br)cc1)[O-],398.15
c1c(ccc(c1)Br)[N+]([O-])=O,398.15
c1c([N+]([O-])=O)ccc(c1)Br,398.15
c1cc(ccc1[N+]([O-])=O)Br,398.15
c1([N+](=O)[O-])ccc(Br)cc1,398.15
c1(Br)ccc(cc1)[N+]([O-])=O,398.15
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,455.85
O=[N+]([O-])c1ccc(C=Cc2ccc(cc2)[N+](=O)[O-])cc1,455.85
c1(ccc(cc1)C=Cc1ccc(cc1)[N+]([O-])=O)[N+](=O)[O-],455.85
c1c([N+]([O-])=O)ccc(C=Cc2ccc(cc2)[N+]([O-])=O)c1,455.85
c1c(ccc(C=Cc2ccc([N+]([O-])=O)cc2)c1)[N+](=O)[O-],455.85
[N+](=O)(c1ccc(cc1)C=Cc1ccc([N+](=O)[O-])cc1)[O-],455.85
[N+](c1ccc(cc1)C=Cc1ccc(cc1)[N+]([O-])=O)([O-])=O,455.85
c1c([N+](=O)[O-])ccc(c1)C=Cc1ccc(cc1)[N+](=O)[O-],455.85
c1c(ccc(C=Cc2ccc([N+](=O)[O-])cc2)c1)[N+](=O)[O-],455.85
c1c(ccc([N+]([O-])=O)c1)C=Cc1ccc(cc1)[N+]([O-])=O,455.85
O=[N+]([O-])c1ccc(C=Cc2cccc(Cl)c2)cc1,455.55
c1c(C=Cc2cccc(c2)Cl)ccc([N+](=O)[O-])c1,455.55
O=[N+](c1ccc(cc1)C=Cc1cc(Cl)ccc1)[O-],455.55
O=[N+](c1ccc(C=Cc2cc(Cl)ccc2)cc1)[O-],455.55
O=[N+](c1ccc(C=Cc2cc(ccc2)Cl)cc1)[O-],455.55
c1(C=Cc2ccc([N+]([O-])=O)cc2)cc(ccc1)Cl,455.55
[N+]([O-])(=O)c1ccc(cc1)C=Cc1cccc(c1)Cl,455.55
c1(C=Cc2cc(ccc2)Cl)ccc(cc1)[N+](=O)[O-],455.55
[N+]([O-])(c1ccc(C=Cc2cccc(c2)Cl)cc1)=O,455.55
c1(cccc(c1)C=Cc1ccc([N+]([O-])=O)cc1)Cl,455.55
O=[N+]([O-])c1ccc(C=Cc2ccccc2)cc1,446.25
C(c1ccc([N+]([O-])=O)cc1)=Cc1ccccc1,446.25
c1c(ccc([N+](=O)[O-])c1)C=Cc1ccccc1,446.25
[O-][N+](c1ccc(cc1)C=Cc1ccccc1)=O,446.25
c1cc(C=Cc2ccc(cc2)[N+]([O-])=O)ccc1,446.25
c1c(C=Cc2ccccc2)ccc(c1)[N+]([O-])=O,446.25
c1ccccc1C=Cc1ccc([N+](=O)[O-])cc1,446.25
c1cc(ccc1C=Cc1ccccc1)[N+](=O)[O-],446.25
c1c(cccc1)C=Cc1ccc(cc1)[N+]([O-])=O,446.25
c1cc(C=Cc2ccc([N+]([O-])=O)cc2)ccc1,446.25
O=[N+]([O-])c1ccc(C=NO)cc1,410.95
N(=Cc1ccc([N+]([O-])=O)cc1)O,410.95
c1cc(C=NO)ccc1[N+](=O)[O-],410.95
c1cc(ccc1[N+](=O)[O-])C=NO,410.95
c1(ccc(C=NO)cc1)[N+]([O-])=O,410.95
[O-][N+](c1ccc(C=NO)cc1)=O,410.95
C(=NO)c1ccc(cc1)[N+](=O)[O-],410.95
c1cc(ccc1C=NO)[N+](=O)[O-],410.95
c1(ccc([N+]([O-])=O)cc1)C=NO,410.95
c1cc(ccc1C=NO)[N+]([O-])=O,410.95
O=[N+]([O-])c1ccc(CBr)cc1,410.95
c1([N+]([O-])=O)ccc(cc1)CBr,410.95
BrCc1ccc(cc1)[N+]([O-])=O,410.95
C(c1ccc(cc1)[N+](=O)[O-])Br,410.95
c1c(ccc(c1)CBr)[N+](=O)[O-],410.95
c1c(ccc(c1)[N+](=O)[O-])CBr,410.95
c1(ccc(cc1)CBr)[N+](=O)[O-],410.95
c1cc([N+]([O-])=O)ccc1CBr,410.95
[N+]([O-])(=O)c1ccc(CBr)cc1,410.95
O=[N+](c1ccc(cc1)CBr)[O-],410.95
O=[N+]([O-])c1ccc(CCO)cc1,417.65
c1c(CCO)ccc([N+]([O-])=O)c1,417.65
c1cc(CCO)ccc1[N+](=O)[O-],417.65
[O-][N+](=O)c1ccc(CCO)cc1,417.65
c1cc(CCO)ccc1[N+]([O-])=O,417.65
C(Cc1ccc(cc1)[N+](=O)[O-])O,417.65
OCCc1ccc(cc1)[N+]([O-])=O,417.65
c1(ccc(cc1)CCO)[N+]([O-])=O,417.65
c1c(CCO)ccc(c1)[N+]([O-])=O,417.65
C(c1ccc([N+](=O)[O-])cc1)CO,417.65
O=[N+]([O-])c1ccc(CCl)cc1,403.85
c1cc(ccc1CCl)[N+]([O-])=O,403.85
c1c(CCl)ccc([N+](=O)[O-])c1,403.85
ClCc1ccc([N+]([O-])=O)cc1,403.85
c1cc([N+]([O-])=O)ccc1CCl,403.85
c1(ccc([N+]([O-])=O)cc1)CCl,403.85
c1cc([N+](=O)[O-])ccc1CCl,403.85
[O-][N+](c1ccc(cc1)CCl)=O,403.85
O=[N+]([O-])c1ccc(CCl)cc1,403.85
ClCc1ccc([N+](=O)[O-])cc1,403.85
O=[N+]([O-])c1ccc(CO)c([N+](=O)[O-])c1,444.35
c1c(ccc(CO)c1[N+](=O)[O-])[N+]([O-])=O,444.35
C(c1c(cc(cc1)[N+]([O-])=O)[N+](=O)[O-])O,444.35
OCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,444.35
[N+](=O)(c1cc([N+]([O-])=O)ccc1CO)[O-],444.35
[O-][N+](=O)c1c(ccc(c1)[N+]([O-])=O)CO,444.35
c1cc(CO)c([N+](=O)[O-])cc1[N+]([O-])=O,444.35
[O-][N+](=O)c1c(CO)ccc([N+](=O)[O-])c1,444.35
[N+](c1ccc(c([N+]([O-])=O)c1)CO)([O-])=O,444.35
C(c1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])O,444.35
O=[N+]([O-])c1ccc(CO)cc1,421.25
c1cc([N+]([O-])=O)ccc1CO,421.25
[O-][N+](=O)c1ccc(cc1)CO,421.25
O=[N+]([O-])c1ccc(cc1)CO,421.25
c1cc(ccc1CO)[N+]([O-])=O,421.25
c1(CO)ccc([N+]([O-])=O)cc1,421.25
c1([N+](=O)[O-])ccc(cc1)CO,421.25
c1(ccc([N+](=O)[O-])cc1)CO,421.25
c1cc([N+](=O)[O-])ccc1CO,421.25
c1([N+](=O)[O-])ccc(cc1)CO,421.25
O=[N+]([O-])c1ccc(Cl)c(C(F)(F)F)c1,371.15
c1c(c(ccc1[N+](=O)[O-])Cl)C(F)(F)F,371.15
FC(F)(c1cc(ccc1Cl)[N+](=O)[O-])F,371.15
c1c(c(ccc1[N+](=O)[O-])Cl)C(F)(F)F,371.15
c1c(ccc(Cl)c1C(F)(F)F)[N+](=O)[O-],371.15
Clc1c(C(F)(F)F)cc([N+]([O-])=O)cc1,371.15
FC(F)(F)c1cc([N+](=O)[O-])ccc1Cl,371.15
[O-][N+](=O)c1cc(C(F)(F)F)c(Cl)cc1,371.15
c1c(c(Cl)ccc1[N+](=O)[O-])C(F)(F)F,371.15
c1(C(F)(F)F)c(Cl)ccc([N+](=O)[O-])c1,371.15
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,396.55555555555554
[O-][N+](=O)c1cc(c(cc1)Cl)Cl,396.55555555555554
[O-][N+](c1cc(Cl)c(cc1)Cl)=O,396.55555555555554
c1(ccc(c(Cl)c1)Cl)[N+](=O)[O-],396.55555555555554
O=[N+](c1ccc(c(Cl)c1)Cl)[O-],396.55555555555554
c1(cc(c(cc1)Cl)Cl)[N+](=O)[O-],396.55555555555554
[N+](=O)([O-])c1cc(Cl)c(cc1)Cl,396.55555555555554
c1cc([N+](=O)[O-])cc(Cl)c1Cl,396.55555555555554
O=[N+](c1ccc(c(Cl)c1)Cl)[O-],396.55555555555554
Clc1ccc(cc1Cl)[N+](=O)[O-],396.55555555555554
O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,367.05
c1(C(F)(F)F)c([N+]([O-])=O)ccc(Cl)c1,367.05
c1c(c(ccc1Cl)[N+]([O-])=O)C(F)(F)F,367.05
FC(F)(c1cc(Cl)ccc1[N+](=O)[O-])F,367.05
[O-][N+](c1ccc(Cl)cc1C(F)(F)F)=O,367.05
[O-][N+](=O)c1c(C(F)(F)F)cc(cc1)Cl,367.05
FC(F)(c1c([N+]([O-])=O)ccc(c1)Cl)F,367.05
FC(F)(c1c([N+](=O)[O-])ccc(c1)Cl)F,367.05
[N+](c1c(C(F)(F)F)cc(cc1)Cl)(=O)[O-],367.05
c1cc(Cl)cc(C(F)(F)F)c1[N+](=O)[O-],367.05
O=[N+]([O-])c1ccc(Cl)cc1Cl,387.2655555555556
c1c(ccc([N+]([O-])=O)c1Cl)Cl,387.2655555555556
c1(ccc(Cl)cc1Cl)[N+]([O-])=O,387.2655555555556
[O-][N+](c1ccc(cc1Cl)Cl)=O,387.2655555555556
[N+](=O)(c1c(cc(Cl)cc1)Cl)[O-],387.2655555555556
c1c(Cl)ccc([N+]([O-])=O)c1Cl,387.2655555555556
c1c([N+](=O)[O-])c(cc(Cl)c1)Cl,387.2655555555556
c1cc(Cl)cc(c1[N+]([O-])=O)Cl,387.2655555555556
c1(c(cc(Cl)cc1)Cl)[N+]([O-])=O,387.2655555555556
c1(c(cc(Cl)cc1)Cl)[N+](=O)[O-],387.2655555555556
O=[N+]([O-])c1ccc(Cl)cc1[N+](=O)[O-],383.15
c1cc([N+]([O-])=O)c(cc1Cl)[N+](=O)[O-],383.15
Clc1ccc([N+]([O-])=O)c(c1)[N+]([O-])=O,383.15
c1c(Cl)ccc(c1[N+](=O)[O-])[N+]([O-])=O,383.15
c1cc(cc(c1[N+](=O)[O-])[N+](=O)[O-])Cl,383.15
c1c(Cl)ccc(c1[N+]([O-])=O)[N+]([O-])=O,383.15
Clc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,383.15
O=[N+](c1cc(Cl)ccc1[N+](=O)[O-])[O-],383.15
c1(ccc(cc1[N+](=O)[O-])Cl)[N+](=O)[O-],383.15
[N+](c1cc(Cl)ccc1[N+]([O-])=O)([O-])=O,383.15
O=[N+]([O-])c1ccc(F)c(Cl)c1,343.15
c1(Cl)cc([N+](=O)[O-])ccc1F,343.15
O=[N+]([O-])c1cc(c(cc1)F)Cl,343.15
c1(cc(Cl)c(cc1)F)[N+](=O)[O-],343.15
c1c(ccc(F)c1Cl)[N+]([O-])=O,343.15
[N+]([O-])(c1cc(Cl)c(F)cc1)=O,343.15
[O-][N+](=O)c1ccc(F)c(c1)Cl,343.15
O=[N+](c1ccc(c(c1)Cl)F)[O-],343.15
c1cc(c(Cl)cc1[N+]([O-])=O)F,343.15
c1cc(c(Cl)cc1[N+]([O-])=O)F,343.15
O=[N+]([O-])c1ccc(F)c(F)c1F,366.15
c1(c(c(F)c([N+]([O-])=O)cc1)F)F,366.15
Fc1c(F)c([N+](=O)[O-])ccc1F,366.15
Fc1ccc([N+](=O)[O-])c(F)c1F,366.15
Fc1c([N+](=O)[O-])ccc(F)c1F,366.15
O=[N+]([O-])c1c(c(c(cc1)F)F)F,366.15
c1(c(c(F)c([N+](=O)[O-])cc1)F)F,366.15
O=[N+]([O-])c1ccc(c(c1F)F)F,366.15
O=[N+]([O-])c1c(F)c(F)c(cc1)F,366.15
c1(F)c(F)ccc([N+]([O-])=O)c1F,366.15
O=[N+]([O-])c1ccc(F)cc1,356.45
c1c([N+](=O)[O-])ccc(F)c1,356.45
[N+]([O-])(c1ccc(cc1)F)=O,356.45
c1(ccc(F)cc1)[N+](=O)[O-],356.45
c1cc(ccc1F)[N+](=O)[O-],356.45
c1cc(ccc1F)[N+](=O)[O-],356.45
[O-][N+](c1ccc(cc1)F)=O,356.45
c1c([N+]([O-])=O)ccc(F)c1,356.45
O=[N+](c1ccc(cc1)F)[O-],356.45
c1c(F)ccc(c1)[N+]([O-])=O,356.45
O=[N+]([O-])c1ccc(F)cc1F,363.15
c1(F)cc(F)ccc1[N+](=O)[O-],363.15
c1(F)ccc([N+](=O)[O-])c(F)c1,363.15
c1(ccc(c(c1)F)[N+]([O-])=O)F,363.15
c1c(F)ccc([N+]([O-])=O)c1F,363.15
c1(F)cc(F)c([N+]([O-])=O)cc1,363.15
Fc1cc(c(cc1)[N+](=O)[O-])F,363.15
c1(F)cc(F)ccc1[N+]([O-])=O,363.15
c1c([N+](=O)[O-])c(cc(c1)F)F,363.15
c1cc(c(F)cc1F)[N+](=O)[O-],363.15
O=[N+]([O-])c1ccc(F)cc1O,364.15
O=[N+]([O-])c1c(cc(F)cc1)O,364.15
[O-][N+](c1c(cc(F)cc1)O)=O,364.15
Oc1cc(ccc1[N+]([O-])=O)F,364.15
[N+](c1ccc(cc1O)F)(=O)[O-],364.15
[O-][N+](=O)c1ccc(F)cc1O,364.15
Fc1ccc([N+](=O)[O-])c(O)c1,364.15
O=[N+](c1ccc(cc1O)F)[O-],364.15
[O-][N+](=O)c1ccc(F)cc1O,364.15
c1(ccc(F)cc1O)[N+](=O)[O-],364.15
O=[N+]([O-])c1ccc(I)c([N+](=O)[O-])c1,439.75
[O-][N+](=O)c1c(I)ccc([N+](=O)[O-])c1,439.75
[O-][N+](c1cc([N+]([O-])=O)c(cc1)I)=O,439.75
c1(ccc(I)c([N+](=O)[O-])c1)[N+]([O-])=O,439.75
O=[N+]([O-])c1c(I)ccc(c1)[N+](=O)[O-],439.75
[N+](c1ccc(c([N+](=O)[O-])c1)I)(=O)[O-],439.75
[O-][N+](c1cc(c(cc1)I)[N+](=O)[O-])=O,439.75
[N+](c1cc(ccc1I)[N+]([O-])=O)([O-])=O,439.75
[O-][N+](=O)c1ccc(c([N+](=O)[O-])c1)I,439.75
O=[N+](c1cc(c(cc1)I)[N+]([O-])=O)[O-],439.75
O=[N+]([O-])c1ccc(I)cc1,373.15
c1c(I)ccc(c1)[N+](=O)[O-],373.15
c1cc([N+](=O)[O-])ccc1I,373.15
c1cc([N+]([O-])=O)ccc1I,373.15
c1(ccc(I)cc1)[N+](=O)[O-],373.15
c1c([N+]([O-])=O)ccc(c1)I,373.15
c1c([N+](=O)[O-])ccc(I)c1,373.15
[O-][N+](c1ccc(cc1)I)=O,373.15
[N+](c1ccc(I)cc1)(=O)[O-],373.15
[N+](=O)([O-])c1ccc(cc1)I,373.15
O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c(Cl)c1,564.95
c1(ccc2ccccc2c1N=Nc1ccc([N+](=O)[O-])cc1Cl)O,564.95
c1c(N=Nc2c3ccccc3ccc2O)c(cc(c1)[N+]([O-])=O)Cl,564.95
c1cc(c(Cl)cc1[N+](=O)[O-])N=Nc1c2ccccc2ccc1O,564.95
c1c2c(c(N=Nc3c(cc([N+](=O)[O-])cc3)Cl)c(cc2)O)ccc1,564.95
c1c2ccccc2c(N=Nc2ccc(cc2Cl)[N+]([O-])=O)c(c1)O,564.95
c12ccccc2ccc(O)c1N=Nc1ccc(cc1Cl)[N+]([O-])=O,564.95
c1cc(c(Cl)cc1[N+](=O)[O-])N=Nc1c(O)ccc2c1cccc2,564.95
c12ccccc1c(N=Nc1ccc(cc1Cl)[N+](=O)[O-])c(cc2)O,564.95
c12c(c(O)ccc1cccc2)N=Nc1ccc([N+]([O-])=O)cc1Cl,564.95
O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,588.55
c1c2c(cccc2)c(N=Nc2ccc(cc2[N+]([O-])=O)[N+](=O)[O-])c(O)c1,588.55
O=[N+](c1ccc(c([N+](=O)[O-])c1)N=Nc1c2c(ccc1O)cccc2)[O-],588.55
c1cccc2c1ccc(O)c2N=Nc1c([N+]([O-])=O)cc(cc1)[N+](=O)[O-],588.55
c1c(O)c(N=Nc2ccc([N+]([O-])=O)cc2[N+](=O)[O-])c2ccccc2c1,588.55
c1cc(N=Nc2c(O)ccc3ccccc23)c(cc1[N+]([O-])=O)[N+](=O)[O-],588.55
N(=Nc1ccc([N+](=O)[O-])cc1[N+]([O-])=O)c1c2c(cccc2)ccc1O,588.55
O=[N+]([O-])c1cc([N+](=O)[O-])c(N=Nc2c(O)ccc3c2cccc3)cc1,588.55
N(=Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])c1c(ccc2c1cccc2)O,588.55
O=[N+](c1ccc(c(c1)[N+](=O)[O-])N=Nc1c2ccccc2ccc1O)[O-],588.55
O=[N+]([O-])c1ccc(N=Nc2ccccc2)cc1,464.55
O=[N+](c1ccc(cc1)N=Nc1ccccc1)[O-],464.55
c1c(N=Nc2ccc([N+]([O-])=O)cc2)cccc1,464.55
N(c1ccc([N+]([O-])=O)cc1)=Nc1ccccc1,464.55
N(=Nc1ccc([N+]([O-])=O)cc1)c1ccccc1,464.55
[N+](=O)(c1ccc(N=Nc2ccccc2)cc1)[O-],464.55
[O-][N+](c1ccc(N=Nc2ccccc2)cc1)=O,464.55
c1c(cccc1)N=Nc1ccc(cc1)[N+]([O-])=O,464.55
c1cc(ccc1N=Nc1ccccc1)[N+]([O-])=O,464.55
c1cc(N=Nc2ccccc2)ccc1[N+]([O-])=O,464.55
O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,495.35
c1c(cc([N+](=O)[O-])c(c1)Nc1ccc(cc1)O)[N+](=O)[O-],495.35
[O-][N+](c1cc(c(Nc2ccc(O)cc2)cc1)[N+]([O-])=O)=O,495.35
N(c1ccc([N+]([O-])=O)cc1[N+]([O-])=O)c1ccc(cc1)O,495.35
c1(ccc(Nc2ccc(cc2)O)c([N+]([O-])=O)c1)[N+](=O)[O-],495.35
c1([N+](=O)[O-])c(Nc2ccc(cc2)O)ccc([N+]([O-])=O)c1,495.35
c1cc(ccc1Nc1c(cc(cc1)[N+]([O-])=O)[N+](=O)[O-])O,495.35
[N+](c1c(Nc2ccc(cc2)O)ccc(c1)[N+]([O-])=O)(=O)[O-],495.35
c1cc(cc(c1Nc1ccc(O)cc1)[N+](=O)[O-])[N+]([O-])=O,495.35
N(c1ccc(O)cc1)c1ccc(cc1[N+](=O)[O-])[N+]([O-])=O,495.35
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,458.8
c1c(ccc([N+](=O)[O-])c1)Nc1ccccc1,458.8
c1(ccc([N+](=O)[O-])cc1)Nc1ccccc1,458.8
N(c1ccccc1)c1ccc([N+]([O-])=O)cc1,458.8
c1c(ccc(c1)[N+](=O)[O-])Nc1ccccc1,458.8
c1cc(Nc2ccccc2)ccc1[N+]([O-])=O,458.8
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,458.8
c1(ccc(cc1)[N+]([O-])=O)Nc1ccccc1,458.8
c1c(Nc2ccccc2)ccc(c1)[N+](=O)[O-],458.8
c1([N+]([O-])=O)ccc(Nc2ccccc2)cc1,458.8
O=[N+]([O-])c1ccc(O)c(Cl)c1,402.75
c1(O)c(Cl)cc([N+](=O)[O-])cc1,402.75
c1cc([N+](=O)[O-])cc(Cl)c1O,402.75
[N+](c1ccc(c(Cl)c1)O)([O-])=O,402.75
[O-][N+](=O)c1cc(Cl)c(O)cc1,402.75
c1c(Cl)c(O)ccc1[N+](=O)[O-],402.75
c1c(c(cc([N+](=O)[O-])c1)Cl)O,402.75
c1c(c(Cl)cc([N+]([O-])=O)c1)O,402.75
c1c(O)c(Cl)cc(c1)[N+](=O)[O-],402.75
c1([N+](=O)[O-])ccc(c(c1)Cl)O,402.75
O=[N+]([O-])c1ccc(O)c(O)c1,441.95
Oc1c(cc([N+]([O-])=O)cc1)O,441.95
c1c(O)c(cc([N+]([O-])=O)c1)O,441.95
[O-][N+](=O)c1ccc(O)c(c1)O,441.95
[O-][N+](=O)c1ccc(O)c(O)c1,441.95
c1([N+]([O-])=O)ccc(O)c(O)c1,441.95
c1c([N+]([O-])=O)ccc(O)c1O,441.95
c1(cc([N+]([O-])=O)ccc1O)O,441.95
O=[N+](c1ccc(c(O)c1)O)[O-],441.95
c1c([N+]([O-])=O)cc(O)c(c1)O,441.95
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,415.95
c1([N+]([O-])=O)cc(c(cc1)O)[N+](=O)[O-],415.95
c1(c([N+](=O)[O-])cc([N+](=O)[O-])cc1)O,415.95
c1c([N+](=O)[O-])c(ccc1[N+]([O-])=O)O,415.95
[N+]([O-])(=O)c1cc(ccc1O)[N+](=O)[O-],415.95
[N+](c1cc([N+](=O)[O-])ccc1O)([O-])=O,415.95
c1cc(c([N+](=O)[O-])cc1[N+]([O-])=O)O,415.95
[O-][N+](c1cc(c(cc1)O)[N+]([O-])=O)=O,415.95
c1([N+](=O)[O-])c(ccc(c1)[N+]([O-])=O)O,415.95
c1([N+]([O-])=O)cc([N+](=O)[O-])c(O)cc1,415.95
O=[N+]([O-])c1ccc(O)c2ncccc12,480.35
Oc1ccc([N+]([O-])=O)c2cccnc21,480.35
O=[N+](c1c2cccnc2c(cc1)O)[O-],480.35
c12c(ccc(O)c1nccc2)[N+]([O-])=O,480.35
c1cnc2c(c1)c(ccc2O)[N+](=O)[O-],480.35
O=[N+](c1ccc(c2c1cccn2)O)[O-],480.35
[N+]([O-])(=O)c1ccc(c2ncccc21)O,480.35
c1c(O)c2c(c(c1)[N+](=O)[O-])cccn2,480.35
c1(c2c(nccc2)c(O)cc1)[N+]([O-])=O,480.35
c1(ccc(c2ncccc21)O)[N+](=O)[O-],480.35
O=[N+]([O-])c1ccc(O)cc1F,422.65
[N+]([O-])(=O)c1ccc(O)cc1F,422.65
c1(cc(F)c([N+]([O-])=O)cc1)O,422.65
c1(cc(F)c([N+]([O-])=O)cc1)O,422.65
c1(ccc(cc1F)O)[N+](=O)[O-],422.65
Fc1cc(ccc1[N+](=O)[O-])O,422.65
c1(O)ccc([N+](=O)[O-])c(F)c1,422.65
Oc1cc(c(cc1)[N+](=O)[O-])F,422.65
Oc1ccc(c(F)c1)[N+]([O-])=O,422.65
Oc1cc(F)c([N+](=O)[O-])cc1,422.65
O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-],467.25
c1([N+](=O)[O-])cc(ccc1[N+]([O-])=O)O,467.25
[O-][N+](=O)c1cc(O)ccc1[N+](=O)[O-],467.25
[O-][N+](c1cc(ccc1[N+]([O-])=O)O)=O,467.25
[N+](=O)([O-])c1ccc(cc1[N+](=O)[O-])O,467.25
c1cc([N+]([O-])=O)c([N+](=O)[O-])cc1O,467.25
O=[N+](c1c([N+]([O-])=O)ccc(O)c1)[O-],467.25
O=[N+](c1c([N+](=O)[O-])cc(O)cc1)[O-],467.25
c1c([N+](=O)[O-])c(cc(O)c1)[N+](=O)[O-],467.25
[O-][N+](c1c([N+](=O)[O-])ccc(O)c1)=O,467.25
O=[N+]([O-])c1ccc(OCC2CO2)cc1,450.35
c1cc([N+]([O-])=O)ccc1OCC1CO1,450.35
O=[N+](c1ccc(cc1)OCC1OC1)[O-],450.35
C(C1OC1)Oc1ccc([N+]([O-])=O)cc1,450.35
C1(COc2ccc(cc2)[N+]([O-])=O)CO1,450.35
c1c([N+]([O-])=O)ccc(OCC2CO2)c1,450.35
O1CC1COc1ccc(cc1)[N+](=O)[O-],450.35
c1cc(OCC2OC2)ccc1[N+]([O-])=O,450.35
c1cc(ccc1OCC1CO1)[N+]([O-])=O,450.35
